search_string,room_name,day,start,end,subject,AV
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Friday,12:00,14:00,CHIN10015,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Friday,14:00,16:00,CHIN10015,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,09:00,11:00,CHIN10017,False
Old Arts,PAR-Old Arts-156,Monday,09:00,11:00,CHIN10017,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,11:00,13:00,CHIN10017,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Tuesday,11:00,13:00,CHIN10017,False
Old Arts,PAR-Old Arts-224 (South Theatre),Tuesday,14:15,16:15,CHIN10017,False
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,14:15,16:15,CHIN10017,False
Old Geology,PAR-Old Geology-B25 (Theatre 2),Monday,16:15,17:15,CHIN10019,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-116,Tuesday,09:00,11:00,CHIN10019,True
Alice Hoy,PAR-Alice Hoy-223,Tuesday,12:00,14:00,CHIN10019,True
Alice Hoy,PAR-Alice Hoy-242,Tuesday,15:15,17:15,CHIN10019,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Wednesday,11:00,13:00,CHIN10019,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-120,Monday,09:00,11:00,CHIN20001,True
John Medley,PAR-John Medley-EG61,Monday,14:15,16:15,CHIN20001,False
Old Arts,PAR-Old Arts-257 (CLS2),Tuesday,08:30,10:30,CHIN20001,True
John Medley,PAR-John Medley-EG66,Tuesday,14:15,16:15,CHIN20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Tuesday,14:15,16:15,CHIN20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Wednesday,09:00,11:00,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Wednesday,11:00,13:00,CHIN20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-116,Wednesday,15:00,17:00,CHIN20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-116,Thursday,09:00,11:00,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Thursday,12:15,14:15,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Thursday,14:15,16:15,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Friday,09:00,11:00,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Friday,12:00,14:00,CHIN20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Friday,14:00,16:00,CHIN20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,09:00,11:00,CHIN20003,False
Old Arts,PAR-Old Arts-156,Monday,09:00,11:00,CHIN20003,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,11:00,13:00,CHIN20003,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Tuesday,11:00,13:00,CHIN20003,True
Old Arts,PAR-Old Arts-224 (South Theatre),Tuesday,14:15,16:15,CHIN20003,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,14:15,16:15,CHIN20003,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Wednesday,13:00,14:00,CHIN20005,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G02,Wednesday,17:15,18:15,CHIN20005,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G02,Thursday,10:30,11:30,CHIN20006,False
Alice Hoy,PAR-Alice Hoy-242,Tuesday,09:00,10:00,CHIN20007,False
Alice Hoy,PAR-Alice Hoy-332,Tuesday,11:00,12:00,CHIN20007,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G01,Wednesday,17:15,18:15,CHIN20007,False
Babel,PAR-Babel-303,Thursday,10:00,11:00,CHIN20007,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Tuesday,16:15,18:15,CHIN20009,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Wednesday,15:15,17:15,CHIN20009,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Friday,12:00,14:00,CHIN20009,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Friday,15:15,17:15,CHIN20009,True
Arts West North Wing,PAR-Arts West North Wing-455,Friday,17:15,19:15,CHIN20009,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Monday,16:15,18:15,CHIN20010,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Tuesday,16:15,17:15,CHIN20022,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Thursday,10:00,11:00,CHIN20022,False
John Medley,PAR-John Medley-EG61,Thursday,12:00,13:00,CHIN20022,True
Old Arts,PAR-Old Arts-205,Thursday,13:15,14:15,CHIN20022,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Friday,14:15,15:15,CHIN20022,False
John Medley,PAR-John Medley-WG01 (iMAC Lab),Thursday,13:00,15:00,CHIN20029,False
Alice Hoy,PAR-Alice Hoy-330,Friday,11:00,12:00,CHIN30002,True
Alice Hoy,PAR-Alice Hoy-330,Friday,12:00,13:00,CHIN30002,False
Alice Hoy,PAR-Alice Hoy-332,Friday,15:15,16:15,CHIN30002,False
Alice Hoy,PAR-Alice Hoy-330,Friday,16:15,17:15,CHIN30002,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Tuesday,16:15,17:15,CHIN30007,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Thursday,10:00,11:00,CHIN30007,False
John Medley,PAR-John Medley-EG61,Thursday,12:00,13:00,CHIN30007,True
Old Arts,PAR-Old Arts-205,Thursday,13:15,14:15,CHIN30007,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Friday,14:15,15:15,CHIN30007,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,09:00,11:00,CHIN30008,True
Old Arts,PAR-Old Arts-156,Monday,09:00,11:00,CHIN30008,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Monday,11:00,13:00,CHIN30008,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Tuesday,11:00,13:00,CHIN30008,False
Old Arts,PAR-Old Arts-224 (South Theatre),Tuesday,14:15,16:15,CHIN30008,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,14:15,16:15,CHIN30008,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Wednesday,13:00,14:00,CHIN30010,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G02,Wednesday,17:15,18:15,CHIN30010,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G02,Thursday,10:30,11:30,CHIN30011,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Tuesday,16:15,18:15,CHIN30012,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Wednesday,15:15,17:15,CHIN30012,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Friday,12:00,14:00,CHIN30012,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Friday,15:15,17:15,CHIN30012,False
Arts West North Wing,PAR-Arts West North Wing-455,Friday,17:15,19:15,CHIN30012,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Thursday,13:00,15:00,CHIN30024,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-113,Monday,14:45,16:15,CHIN90001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-117,Thursday,09:00,11:00,CHIN90003,False
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Thursday,16:15,18:15,CLAS10004,True
Alan Gilbert,PAR-Alan Gilbert-G01,Tuesday,11:00,12:00,CLAS10012,False
John Medley,PAR-John Medley-EG64,Tuesday,10:00,11:00,CLAS10020,True
John Medley,PAR-John Medley-EG64,Monday,17:15,18:15,CLAS20013,True
John Medley,PAR-John Medley-EG64,Tuesday,10:00,11:00,CLAS20015,False
Alan Gilbert,PAR-Alan Gilbert-G01,Tuesday,11:00,12:00,CLAS20029,True
Babel,PAR-Babel-320,Monday,15:15,17:15,CLAS20030,True
Babel,PAR-Babel-320,Monday,15:15,17:15,CLAS30013,True
John Medley,PAR-John Medley-EG64,Monday,17:15,18:15,CLAS30024,False
Departmentally Organised VenueC,X-Departmentally Organised VenueC,Thursday,14:00,15:30,CLAS40034,False
Elec. Engineering,PAR-Elec. Engineering-121,Monday,13:00,15:00,COMP10003,True
Alice Hoy,PAR-Alice Hoy-236,Monday,16:15,18:15,COMP10003,False
Doug McDonell,PAR-Doug McDonell-502,Tuesday,09:00,11:00,COMP10003,True
Doug McDonell,PAR-Doug McDonell-502,Wednesday,16:15,18:15,COMP10003,True
Doug McDonell,PAR-Doug McDonell-502,Thursday,10:00,12:00,COMP10003,False
Doug McDonell,PAR-Doug McDonell-502,Friday,11:00,13:00,COMP10003,False
Alice Hoy,PAR-Alice Hoy-210,Friday,13:00,15:00,COMP10003,False
Elec. Engineering,PAR-Elec. Engineering-121,Friday,16:15,18:15,COMP10003,False
Alan Gilbert,PAR-Alan Gilbert-111,Friday,17:15,19:15,COMP10003,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Monday,13:00,14:00,COMP30023,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Monday,14:15,15:15,COMP30023,False
David Caro,PAR-David Caro-Podium 205,Monday,14:15,15:15,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Monday,15:15,16:15,COMP30023,False
David Caro,PAR-David Caro-Podium 205,Monday,15:15,16:15,COMP30023,True
Redmond Barry,PAR-Redmond Barry-718,Monday,17:15,18:15,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Tuesday,09:00,10:00,COMP30023,True
Redmond Barry,PAR-Redmond Barry-719,Tuesday,10:00,11:00,COMP30023,False
Redmond Barry,PAR-Redmond Barry-718,Tuesday,10:00,11:00,COMP30023,False
David Caro,PAR-David Caro-Podium 205,Tuesday,11:00,12:00,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Tuesday,14:15,15:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Tuesday,15:15,16:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Tuesday,16:15,17:15,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Tuesday,17:15,18:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Wednesday,09:00,10:00,COMP30023,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Wednesday,10:00,11:00,COMP30023,True
David Caro,PAR-David Caro-Podium 201,Wednesday,13:00,14:00,COMP30023,False
Alice Hoy,PAR-Alice Hoy-222,Wednesday,13:00,14:00,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Wednesday,14:15,15:15,COMP30023,True
David Caro,PAR-David Caro-Podium 201,Wednesday,16:15,17:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Wednesday,17:15,18:15,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Thursday,09:00,10:00,COMP30023,True
David Caro,PAR-David Caro-Podium 201,Thursday,09:00,10:00,COMP30023,False
David Caro,PAR-David Caro-Podium 201,Thursday,10:00,11:00,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Thursday,10:00,11:00,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Thursday,11:00,12:00,COMP30023,False
David Caro,PAR-David Caro-Podium 201,Thursday,11:00,13:00,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Thursday,12:00,13:00,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Thursday,13:00,14:00,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Thursday,14:15,15:15,COMP30023,True
Old Engineering,PAR-Old Engineering-EDS6,Thursday,15:15,16:15,COMP30023,True
David Caro,PAR-David Caro-Podium 201,Thursday,15:15,16:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Thursday,16:15,17:15,COMP30023,False
David Caro,PAR-David Caro-Podium 201,Thursday,16:15,17:15,COMP30023,False
Chemistry,PAR-Chemistry-169,Thursday,17:15,18:15,COMP30023,True
David Caro,PAR-David Caro-Podium 205,Friday,08:00,09:00,COMP30023,False
Old Quad,PAR-Old Quad-G10,Friday,10:00,11:00,COMP30023,False
Old Quad,PAR-Old Quad-G10,Friday,11:00,12:00,COMP30023,False
Alice Hoy,PAR-Alice Hoy-101,Friday,12:00,13:00,COMP30023,False
Alice Hoy,PAR-Alice Hoy-101,Friday,13:00,14:00,COMP30023,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Friday,14:15,15:15,COMP30023,False
Old Quad,PAR-Old Quad-G10,Friday,14:15,15:15,COMP30023,False
Old Engineering,PAR-Old Engineering-EDS6,Friday,14:15,15:15,COMP30023,True
Old Arts,PAR-Old Arts-204,Friday,15:15,16:15,COMP30023,False
Old Arts,PAR-Old Arts-204,Friday,16:15,17:15,COMP30023,True
Alice Hoy,PAR-Alice Hoy-332,Monday,09:00,11:00,COMP30024,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Monday,11:00,13:00,COMP30024,True
Elisabeth Murdoch,PAR-Elisabeth Murdoch-G04,Monday,14:15,16:15,COMP30024,True
Alice Hoy,PAR-Alice Hoy-332,Monday,16:15,18:15,COMP30024,True
Alice Hoy,PAR-Alice Hoy-332,Tuesday,09:00,11:00,COMP30024,False
Alice Hoy,PAR-Alice Hoy-226,Tuesday,10:00,12:00,COMP30024,False
Elisabeth Murdoch,PAR-Elisabeth Murdoch-G04,Tuesday,14:15,16:15,COMP30024,True
Alice Hoy,PAR-Alice Hoy-226,Wednesday,10:00,12:00,COMP30024,True
Old Arts,PAR-Old Arts-254,Wednesday,14:15,16:15,COMP30024,True
Alice Hoy,PAR-Alice Hoy-332,Wednesday,15:15,17:15,COMP30024,False
Alice Hoy,PAR-Alice Hoy-226,Wednesday,16:15,18:15,COMP30024,True
Alice Hoy,PAR-Alice Hoy-332,Thursday,09:00,11:00,COMP30024,False
Alice Hoy,PAR-Alice Hoy-226,Thursday,10:00,12:00,COMP30024,False
Alice Hoy,PAR-Alice Hoy-226,Thursday,13:00,15:00,COMP30024,False
Old Arts,PAR-Old Arts-152,Thursday,14:15,16:15,COMP30024,True
John Medley,PAR-John Medley-W201,Thursday,16:15,18:15,COMP30024,False
John Medley,PAR-John Medley-WG03,Monday,09:00,10:00,COMP30027,True
David Caro,PAR-David Caro-Podium 201,Monday,10:00,11:00,COMP30027,False
John Medley,PAR-John Medley-EG66,Monday,11:00,12:00,COMP30027,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-116,Monday,12:00,13:00,COMP30027,False
John Medley,PAR-John Medley-WG05,Monday,16:15,17:15,COMP30027,True
Alan Gilbert,PAR-Alan Gilbert-101,Monday,17:15,18:15,COMP30027,False
207,PAR-207-221 Bouverie St-B113,Tuesday,09:00,10:00,COMP30027,True
John Medley,PAR-John Medley-WG05,Tuesday,10:00,11:00,COMP30027,False
207,PAR-207-221 Bouverie St-B116,Tuesday,10:00,11:00,COMP30027,False
Doug McDonell,PAR-Doug McDonell-502,Tuesday,16:15,17:15,COMP30027,False
200 Berkeley St,PAR-200 Berkeley St-220,Wednesday,08:00,09:00,COMP30027,True
207,PAR-207-221 Bouverie St-B113,Wednesday,11:00,12:00,COMP30027,False
207,PAR-207-221 Bouverie St-B114,Wednesday,14:15,15:15,COMP30027,False
207,PAR-207-221 Bouverie St-B116,Wednesday,15:15,16:15,COMP30027,True
207,PAR-207-221 Bouverie St-B116,Wednesday,16:15,17:15,COMP30027,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G06,Thursday,08:00,09:00,COMP30027,True
Arts West North Wing,PAR-Arts West North Wing-355,Thursday,09:00,10:00,COMP30027,False
Alice Hoy,PAR-Alice Hoy-101,Thursday,11:00,12:00,COMP30027,True
207,PAR-207-221 Bouverie St-B113,Thursday,11:00,12:00,COMP30027,True
207,PAR-207-221 Bouverie St-B116,Thursday,12:00,13:00,COMP30027,True
207,PAR-207-221 Bouverie St-B113,Thursday,12:00,13:00,COMP30027,True
Old Arts,PAR-Old Arts-254,Friday,11:00,12:00,COMP30027,False
Alan Gilbert,PAR-Alan Gilbert-111,Friday,11:00,12:00,COMP30027,True
Old Arts,PAR-Old Arts-254,Friday,12:00,13:00,COMP30027,False
207,PAR-207-221 Bouverie St-B113,Friday,14:15,15:15,COMP30027,True
207,PAR-207-221 Bouverie St-B117,Friday,15:15,16:15,COMP30027,True
Alice Hoy,PAR-Alice Hoy-101,Friday,15:15,16:15,COMP30027,True
Alan Gilbert,PAR-Alan Gilbert-G03,Friday,16:15,17:15,COMP30027,False
207,PAR-207-221 Bouverie St-B117,Monday,13:00,14:00,COMP90016,True
207,PAR-207-221 Bouverie St-B132,Monday,15:15,16:15,COMP90016,True
207,PAR-207-221 Bouverie St-B132,Thursday,11:00,12:00,COMP90016,True
Alice Hoy,PAR-Alice Hoy-222,Thursday,15:15,16:15,COMP90016,True
207,PAR-207-221 Bouverie St-B114,Friday,16:15,17:15,COMP90016,False
Alice Hoy,PAR-Alice Hoy-101,Monday,14:15,15:15,COMP90020,True
Alice Hoy,PAR-Alice Hoy-101,Monday,15:15,16:15,COMP90020,False
Alice Hoy,PAR-Alice Hoy-101,Monday,16:15,17:15,COMP90020,True
Old Arts,PAR-Old Arts-152,Tuesday,11:00,12:00,COMP90020,True
Arts West North Wing,PAR-Arts West North Wing-253,Thursday,16:15,17:15,COMP90020,False
Arts West North Wing,PAR-Arts West North Wing-256,Friday,09:00,10:00,COMP90020,True
Alan Gilbert,PAR-Alan Gilbert-G01,Friday,13:00,14:00,COMP90020,False
Alice Hoy,PAR-Alice Hoy-101,Friday,16:15,17:15,COMP90020,True
Medical,PAR-Medical-C216 (Sunderland Theatre),Wednesday,18:15,19:15,COMP90024,True
Doug McDonell,PAR-Doug McDonell-502,Monday,09:00,10:00,COMP90042,True
Elec. Engineering,PAR-Elec. Engineering-121,Monday,11:00,12:00,COMP90042,True
207,PAR-207-221 Bouverie St-B113,Monday,13:15,14:15,COMP90042,True
207,PAR-207-221 Bouverie St-B132,Monday,17:15,18:15,COMP90042,False
207,PAR-207-221 Bouverie St-B116,Monday,17:15,18:15,COMP90042,True
Old Engineering,PAR-Old Engineering-EDS4,Monday,18:15,19:15,COMP90042,False
207,PAR-207-221 Bouverie St-B113,Tuesday,16:15,17:15,COMP90042,False
207,PAR-207-221 Bouverie St-B132,Tuesday,17:15,18:15,COMP90042,True
Old Engineering,PAR-Old Engineering-EDS4,Tuesday,18:15,19:15,COMP90042,False
Elec. Engineering,PAR-Elec. Engineering-121,Wednesday,11:00,12:00,COMP90042,True
Alice Hoy,PAR-Alice Hoy-211,Thursday,14:15,15:15,COMP90042,False
Alice Hoy,PAR-Alice Hoy-211,Thursday,15:15,16:15,COMP90042,True
207,PAR-207-221 Bouverie St-B132,Thursday,17:15,18:15,COMP90042,True
207,PAR-207-221 Bouverie St-B117,Friday,10:00,11:00,COMP90042,False
Alice Hoy,PAR-Alice Hoy-210,Friday,15:15,16:15,COMP90042,False
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Monday,10:00,11:00,COMP90045,False
David Caro,PAR-David Caro-Podium 205,Thursday,15:15,16:15,COMP90045,False
David Caro,PAR-David Caro-Podium 205,Thursday,16:15,17:15,COMP90045,True
Alice Hoy,PAR-Alice Hoy-101,Friday,10:00,11:00,COMP90045,True
Alice Hoy,PAR-Alice Hoy-101,Friday,11:00,12:00,COMP90045,False
207,PAR-207-221 Bouverie St-B132,Monday,09:00,10:00,COMP90048,False
207,PAR-207-221 Bouverie St-B132,Monday,10:00,11:00,COMP90048,True
207,PAR-207-221 Bouverie St-B116,Monday,11:00,12:00,COMP90048,True
207,PAR-207-221 Bouverie St-B132,Tuesday,11:00,12:00,COMP90048,True
207,PAR-207-221 Bouverie St-B113,Tuesday,18:15,19:15,COMP90048,False
Alan Gilbert,PAR-Alan Gilbert-111,Tuesday,19:15,20:15,COMP90048,True
Alice Hoy,PAR-Alice Hoy-211,Wednesday,09:00,10:00,COMP90048,False
207,PAR-207-221 Bouverie St-B113,Wednesday,14:15,15:15,COMP90048,True
207,PAR-207-221 Bouverie St-B132,Wednesday,17:15,18:15,COMP90048,True
207,PAR-207-221 Bouverie St-B117,Thursday,09:00,10:00,COMP90048,True
207,PAR-207-221 Bouverie St-B113,Thursday,10:00,11:00,COMP90048,False
207,PAR-207-221 Bouverie St-B132,Thursday,13:00,14:00,COMP90048,True
207,PAR-207-221 Bouverie St-B132,Thursday,14:00,15:00,COMP90048,True
207,PAR-207-221 Bouverie St-B113,Friday,13:15,14:15,COMP90048,False
Doug McDonell,PAR-Doug McDonell-503 (Steve Howard Theatre),Tuesday,15:15,16:15,COMP90050,True
Doug McDonell,PAR-Doug McDonell-503 (Steve Howard Theatre),Tuesday,17:15,18:15,COMP90050,True
Peter Hall,PAR-Peter Hall-M01 (Russell Love Theatre),Wednesday,13:00,14:00,COMP90050,True
Doug McDonell,PAR-Doug McDonell-503 (Steve Howard Theatre),Wednesday,16:15,17:15,COMP90050,True
Doug McDonell,PAR-Doug McDonell-503 (Steve Howard Theatre),Thursday,09:00,10:00,COMP90050,True
Doug McDonell,PAR-Doug McDonell-309 (Denis Driscoll Theatrette),Thursday,09:00,10:00,COMP90050,False
Doug McDonell,PAR-Doug McDonell-503 (Steve Howard Theatre),Thursday,10:00,11:00,COMP90050,False
Doug McDonell,PAR-Doug McDonell-309 (Denis Driscoll Theatrette),Thursday,10:00,11:00,COMP90050,True
Old Metallurgy,PAR-Old Metallurgy-202 (Room 2),Friday,13:00,14:00,COMP90050,True
Alice Hoy,PAR-Alice Hoy-210,Tuesday,14:15,15:15,COMP90074,False
Alice Hoy,PAR-Alice Hoy-210,Wednesday,14:15,15:15,COMP90074,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-246,Monday,09:00,12:00,CONS30001,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-246,Monday,13:00,16:00,CONS30001,False
860,STH-860-202 (Tutorial Room 2),Tuesday,09:00,12:00,CREA90001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Monday,13:15,14:15,CRIM10001,False
David Caro,PAR-David Caro-Podium 201,Monday,13:15,14:15,CRIM10001,False
Babel,PAR-Babel-104 (The Green Room),Monday,14:15,15:15,CRIM10001,True
Old Arts,PAR-Old Arts-254,Monday,15:15,16:15,CRIM10001,True
Kwong Lee Dow,PAR-Kwong Lee Dow-213,Monday,16:15,17:15,CRIM10001,True
100 Leicester Street,PAR-100 Leicester Street-109,Monday,16:15,17:15,CRIM10001,True
Babel,PAR-Babel-104 (The Green Room),Tuesday,09:00,10:00,CRIM10001,False
Alan Gilbert,PAR-Alan Gilbert-124,Tuesday,09:00,10:00,CRIM10001,False
FBE,PAR-FBE-206,Tuesday,10:00,11:00,CRIM10001,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Tuesday,14:15,15:15,CRIM10001,False
Kwong Lee Dow,PAR-Kwong Lee Dow-213,Tuesday,16:15,17:15,CRIM10001,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Tuesday,16:15,17:15,CRIM10001,False
Arts West North Wing,PAR-Arts West North Wing-263,Wednesday,12:00,13:00,CRIM10001,False
Old Arts,PAR-Old Arts-254,Wednesday,13:00,14:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-456,Wednesday,13:00,14:00,CRIM10001,True
Alice Hoy,PAR-Alice Hoy-242,Wednesday,14:15,15:15,CRIM10001,False
200 Berkeley St,PAR-200 Berkeley St-217,Wednesday,15:15,16:15,CRIM10001,True
200 Berkeley St,PAR-200 Berkeley St-217,Wednesday,16:15,17:15,CRIM10001,False
Old Arts,PAR-Old Arts-254,Thursday,09:00,10:00,CRIM10001,True
Old Arts,PAR-Old Arts-205,Thursday,09:00,10:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-454,Thursday,10:00,11:00,CRIM10001,True
Old Arts,PAR-Old Arts-257 (CLS2),Thursday,11:00,12:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-361,Thursday,11:00,12:00,CRIM10001,False
Redmond Barry,PAR-Redmond Barry-1006,Thursday,12:00,13:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-355,Thursday,13:00,14:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-155,Thursday,13:00,14:00,CRIM10001,False
Alan Gilbert,PAR-Alan Gilbert-G18,Thursday,14:15,15:15,CRIM10001,True
Alan Gilbert,PAR-Alan Gilbert-123,Thursday,14:15,15:15,CRIM10001,True
McCoy,PAR-McCoy-218 (Gregory Room),Thursday,15:15,16:15,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-161,Thursday,15:15,16:15,CRIM10001,False
Arts West North Wing,PAR-Arts West North Wing-461,Thursday,15:15,16:15,CRIM10001,True
Babel,PAR-Babel-320,Thursday,16:15,17:15,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-356,Thursday,16:15,17:15,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-454,Thursday,16:15,17:15,CRIM10001,True
Engineering B,PAR-Engineering B-313,Friday,09:00,10:00,CRIM10001,False
Arts West North Wing,PAR-Arts West North Wing-456,Friday,09:00,10:00,CRIM10001,True
Alice Hoy,PAR-Alice Hoy-242,Friday,10:00,11:00,CRIM10001,False
200 Berkeley St,PAR-200 Berkeley St-216,Friday,10:00,11:00,CRIM10001,False
Kwong Lee Dow,PAR-Kwong Lee Dow-420,Friday,11:00,12:00,CRIM10001,False
Arts West North Wing,PAR-Arts West North Wing-253,Friday,12:00,13:00,CRIM10001,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Friday,12:00,13:00,CRIM10001,True
Arts West North Wing,PAR-Arts West North Wing-356,Friday,13:00,14:00,CRIM10001,False
100 Leicester Street,PAR-100 Leicester Street-109,Friday,13:00,14:00,CRIM10001,False
Arts West North Wing,PAR-Arts West North Wing-253,Friday,13:00,14:00,CRIM10001,True
